tweet_id,tweet.date,tweet.username,tweet.content,location
1.31762E+18,2020-10-17 23:56:03+00:00,Yinkatheboy,No fucking CAP #EndSARS #ENDBADGOVERNANCE #EndBadGovernmentinNIGERIA https://t.co/MCLNHlHTb3,Nigeria
1.31762E+18,2020-10-17 23:56:02+00:00,iamyoursanti,"Fellow Nigerians, #EndSARS should be Top tending hashtag. Oya let’s dismattle SARS. Let’s go, Retweet!!

#EndSars",Global Citizen
1.31762E+18,2020-10-17 23:56:02+00:00,MixtaSolution,"The people you killed years back have resurrected,they are now fighting back.

Your evil deeds will be exposed and destroyed.

We demand

#EndSARS 
#EndBadGovernmentinNIGERIA #EndPoliceBrutalityinNigera",Nigeria
1.31762E+18,2020-10-17 23:56:02+00:00,Bolu_007G,One step at a time. #EndSARS https://t.co/ns5vzakxz8,
1.31762E+18,2020-10-17 23:56:02+00:00,nowkovu,@ikenna31 You don dey loose focus #EndSARS,Purple
1.31762E+18,2020-10-17 23:56:01+00:00,Smalgenius,"Hi, just a reminder @followlasg, please do not pretend that you do not hear the cries of the people you're supposed to lead. I am bringing it to your attention. SARS is killing the youths of Nigeria. We want you to do something about it. #EndSARS","Kaduna, Nigeria"
1.31762E+18,2020-10-17 23:56:01+00:00,champthaboy,@MobilePunch The Nigerian press has failed us! #EndSARS,"Lagos, NG"
1.31762E+18,2020-10-17 23:56:01+00:00,mztique_o,#EndSARS,home is where the HEART is...
1.31762E+18,2020-10-17 23:56:01+00:00,MissNita2BExact,If only BLACK Americans unite like our brothers and sisters in Nigeria 🇳🇬. #EndSARS Justice will be served! https://t.co/hQyr9FaLCi,
1.31762E+18,2020-10-17 23:56:01+00:00,Og_clems,I follow everybody that tweet or retweew #EndSARS,🇳🇬
1.31762E+18,2020-10-17 23:56:00+00:00,Trappwurld,You think say na Play play... #EndSARS #EndBadGovernmentinNIGERIA https://t.co/e4kXnhr2Wk,Afro-🌍
1.31762E+18,2020-10-17 23:56:00+00:00,Ifucallistus,@therawdeeya @folushoakinwus1 Shame on you if you don’t retweet #EndSARS ￼,Warri 
1.31762E+18,2020-10-17 23:56:00+00:00,effih_eloho,"We want a better tomorrow, a better future not one where we live in fear and police brutality 🤬😡🙅‍♀️ #EndSARS #EndPoliceBrutality #ENDBADGOVERNANCE #EndSarsNow",
1.31762E+18,2020-10-17 23:56:00+00:00,SisiOfAbuja,#EndSars,
1.31762E+18,2020-10-17 23:56:00+00:00,siresand,@AbdulMahmud01 pls see. #EndSARS https://t.co/W4H70juiu7,"Abuja, Nigeria"
1.31762E+18,2020-10-17 23:56:00+00:00,PannieSamson,"@DrJoeAbah #EndSARS
#EndPoliceBrutality 
#ENDBADGOVERNANCE 
#EndsSARS",Nigeria
1.31762E+18,2020-10-17 23:56:00+00:00,Lil_Paki007,"@mightymaama @milligram_0 @Niifemi_nife @bisiafayemi Anyhow, Koko is #EndSARS",Outerspace
1.31762E+18,2020-10-17 23:56:00+00:00,Drealsp1,So that Sars will come and arrest us? No thank you #Endsars https://t.co/fZYzLtMeSB,My World.. Up to the sky.
1.31762E+18,2020-10-17 23:56:00+00:00,ayokblac,"@Mbahdeyforyou #EndSARS #EndSARS #EndSARS 
#EndSARS #EndSARS #EndSARS
#EndSARS #EndSARS #EndSARS
#EndSARS #EndSARS #EndSARS
#EndSARS #EndSARS #EndSARS
#EndSARS #EndSARS #EndSARS
#EndSARS #EndSARS #EndSARS
#EndSARS #EndSARS #EndSARS
#EndSARS #EndSARS #EndSARS
#EndSARS #EndSARS #EndSARS",boondock
1.31762E+18,2020-10-17 23:55:59+00:00,Eddypumping,"Oga,  evil prevail not coz the evil men are strong or more but because good men choose to do nothing.  We the youth the #SoroSokeGeneration will come out and fight this evil in our society.  Oga #sorosoke 
#ENDBADGOVERNANCE #EndSARS 
#EndBadGovernmentinNIGERIA 
#LagosProtests","Lagos, Nigeria"
1.31762E+18,2020-10-17 23:55:59+00:00,sochee_01,#EndSARS https://t.co/5VbVriAxF1,
1.31762E+18,2020-10-17 23:55:59+00:00,EJhybo,#EndSARS,
1.31762E+18,2020-10-17 23:55:59+00:00,boy1dar,"Ahhhh! Manés bulge is BIG O!!! Guess who's got a new fan?
💦💦💦💦💦💦💦

#EndSARS https://t.co/qbjlFxHafi","Lagos, Nigeria"
1.31762E+18,2020-10-17 23:55:59+00:00,Oliveminds,"Na egg when join protest, na we go fry/chop 
#EndSARS #5for5 #AbujaProtests #ALutaContinua #ENDBADGOVERNANCE #EndPoliceBrutality #BETTERNIGERIA #OpNigeria #Anonymous #BuhariHasBeenABadBoy https://t.co/kuXwEfUIkQ",
1.31762E+18,2020-10-17 23:55:59+00:00,Irene_Emeshili,"I told my mom the story and I really saw her cry and she even began shouting. Chijioke’s story can really trigger emotions you didn’t know you had.
#EndSARS https://t.co/v2BgKLWa8C",
1.31762E+18,2020-10-17 23:55:58+00:00,tosinnora,"Ex governors becoming ministers
Ex presidents still getting paid
Senators maintaining position for years

Recycling leaders

NOT ANYMORE! #EndSARS",Nigeria
1.31762E+18,2020-10-17 23:55:58+00:00,brenny_jones_,#ENDBADGOVERNANCE #EndBadGovernmentinNIGERIA #EndSARS #EndPoliceBrutality https://t.co/v4aTR1ECsE,"Lagos, Nigeria"
1.31762E+18,2020-10-17 23:55:58+00:00,st_rayzenah,@aishambuhari #EndSARS,
1.31762E+18,2020-10-17 23:55:58+00:00,ElvisVictor11,"#BETTERNIGERIA #EndSARS #EndPoliceBrutality 
#EndBadGovernmentinNIGERIA https://t.co/vHSbJ9jGSe","National Capital Region, Repub"
1.31762E+18,2020-10-17 23:55:58+00:00,Orunmumipe,"Keep tweeting Comrades!!! Every tweet, every #EndSARS hashtag, every bit of digital content, goes far. We still have a long way ahead of us, and cannot relent now. Let's be regingered and make even more noise!!

#EndSARS https://t.co/yBLsmPHhSK",Port Harcourt (Mostly)
1.31762E+18,2020-10-17 23:55:57+00:00,estaarr_ly,"@Dipolygabana @shank_comics Guyyyy!!!
#EndSARS 
It's #EndSARS till they #EndSARS",a better time
1.31762E+18,2020-10-17 23:55:57+00:00,ZionOlabisi,"Ofe gbami moya give joko omo ase o lo nduro dey lookaway....
#EndSARS",
1.31762E+18,2020-10-17 23:55:57+00:00,thevoiceradio20,TVR - W.L.M. JINGLE 01 click here to listen: https://t.co/6vrFA5unBV #ENDSARS #endbadgovernance #EndCorruption,"Lagos, Nigeria."
1.31762E+18,2020-10-17 23:55:56+00:00,iam_ukn,#EndSARS #EndSARS https://t.co/hhNrqIiqLB,Nigeria
1.31762E+18,2020-10-17 23:55:56+00:00,director_byte,"Firebox Dey sing!!! 
#EndSARS",In my room
1.31762E+18,2020-10-17 23:55:56+00:00,Jessynick02,We Move🏃‍♂️🏃‍♀️ Stronger 💪💪#EndSARS #ENDBADGOVERNANCE #EndPoliceBrutality https://t.co/2ssOvTKT5P,GK_Musik 🦋🌎
1.31762E+18,2020-10-17 23:55:56+00:00,khalilhumam,Nigeria: Coding #EndSARS - Techies Fighting Police Brutality With Bytes | https://t.co/VJ6I3T6Qr8,"Vancouver, British Columbia"
1.31762E+18,2020-10-17 23:55:55+00:00,macdonnwa042,042 no dey carry last #EndSARS #EndPoliceBrutalityinNigeria https://t.co/kb5UeVVScp,
1.31762E+18,2020-10-17 23:55:55+00:00,theloveofvin,#EndSARS https://t.co/7vflRF4HTR,pluto
1.31762E+18,2020-10-17 23:55:55+00:00,Coocooshee365,When you read revelations say a prayer for my generation.#EndSARS  https://t.co/Xx61FmDUHX,
1.31762E+18,2020-10-17 23:55:55+00:00,VictorAdewumi6,#EndSARS https://t.co/Lp0WuywAJJ,
1.31762E+18,2020-10-17 23:55:55+00:00,hadasssahh,Not y’all calling Jack your uncle. 😭😭😭 #EndSARS,
1.31762E+18,2020-10-17 23:55:55+00:00,yima_moiz,@drizzybreezzy #EndSARS,
1.31762E+18,2020-10-17 23:55:54+00:00,Kingsleyefedio1,#EndSARS #agoprotest #EndSarsNow https://t.co/aUrX16joH5, lagos Nigeria
1.31762E+18,2020-10-17 23:55:54+00:00,Andyynowson,"Lord it's another Sunday
 I take my time to thank you for your mercy,
it's not by my ability 
that you shew forth ur kindness towards me.
i could have been a deportee of your grace,
if you had not sustained me
#EndSARS #endswat #asuu #protest #EndSarsNow",
1.31762E+18,2020-10-17 23:55:54+00:00,Destructcode,"Frankly speaking, I believe these guys were not part of the protesters. They are definitely hired thugs who are trying to taint the protests and shift public support. These was at bridge in Iwo Road. The message is too important to be tarnished. #EndSARS","ÜT: 51.621831,-3.930079"
1.31762E+18,2020-10-17 23:55:54+00:00,ChuksDave9,@drizzybreezzy #EndSARS,"Enugu, Nigeria"
1.31762E+18,2020-10-17 23:55:54+00:00,mfonmccarthy,In case you are not angry! 2 protesters got shot today at Osogbo. They didn’t do anything. The Police didn’t shoot. The governor’s convoy wanted to pass and felt its fine to shoot a few #ENDBADGOVERNANCE #ENDSARS,"Abuja, Nigeria"
1.31762E+18,2020-10-17 23:55:53+00:00,IGoskolo,#EndSARS #EndBadGovernanceinNIGERIA #EndSARSProtest #endsarstoronto #canadaendsarsprotest https://t.co/9ZtgUEyGuh,
1.31762E+18,2020-10-17 23:55:53+00:00,AkinkuolieE,#EndSars https://t.co/OcAXiVuMtL,"Lagos, Nigeria"
1.31762E+18,2020-10-17 23:55:53+00:00,lifeasafrica,Going to bed knowing tomorrow  don good already na another good living #EndSARS,Remember
1.31762E+18,2020-10-17 23:55:53+00:00,Modest66010845,"Till d end
#EndSARS #ENDBADGOVERNANCE https://t.co/FFDiWF3zpi","Bayelsa, Nigeria"
1.31762E+18,2020-10-17 23:55:53+00:00,MizChuks,"You ain’t going no where!!
You’ll pay for your crime!!
#EndSARS 
#EndSARS https://t.co/OxbrPOqxlG",Everywhere 
1.31762E+18,2020-10-17 23:55:53+00:00,akinleye_myever,#endsars now!,"Los Angeles, CA"
1.31762E+18,2020-10-17 23:55:53+00:00,tObyAdEgbOlA,"In Toronto, we raised our voices and made our stand known.
We say no to Police brutality.
#EndSARS
#EndPoliceBrutality #ENDBADGOVERNANCE
#EndBadGovernmentinNIGERIA https://t.co/VExGvWOX6X","Toronto, Ontario"
1.31762E+18,2020-10-17 23:55:53+00:00,OluwaseunIsaia2,"SORO SOKE!!!!!!!! #EndSARS
#EndSarsNow https://t.co/dbGDyUBaiR",Nigeria
1.31762E+18,2020-10-17 23:55:53+00:00,sentienthoughts,"@HenshawKate Relentless! Everytime I refresh , I see your posts.
I stan!
Please get some rest too, its needed ma.
#EndSARS",
1.31762E+18,2020-10-17 23:55:53+00:00,Hy_bk,"The video of the protesters shouting ""Yahoo boy"" at the governor as his convoy drove off was so nice to see!!! Clear the fraud commot with hin 4m. 
#EndSARS https://t.co/W50gcSdLW6",
1.31762E+18,2020-10-17 23:55:52+00:00,creamielola,"@Mazigburugburu1 @ChidiJohn6 @MBuhari How can he get angry when he is benefitting from all the atrocities. Because if he isn't, then why is it to difficult to #EndSARS and action #5for5 ?",Lagos
1.31762E+18,2020-10-17 23:55:52+00:00,Ikenna83252703,"@OfficialYDP_NG #Endsars
#EndSarsNow 
#SARSMUSTEND 
#SARSMUSTENDNOW 
#EndPoliceBrutality 
#EndPoliceBrutalityinNigera",
1.31762E+18,2020-10-17 23:55:52+00:00,psyco231,"Abi na protesters gada money pay thugs to disrupt???? 
And thugs won't move an inch if they are not paid handsomely 😉, May the souls of the departed rest in peace. 
Y'all messing with the wrong set of youths. No body holy pass but una dey dine with the devil. #Endsars",United Arab Emirates
1.31762E+18,2020-10-17 23:55:52+00:00,SIRLEKZYOFLAGOS,"Having two presidents in a country ,😲 what a drama.#endsars #ENDBADGOVERNANCE",
1.31762E+18,2020-10-17 23:55:51+00:00,_Governess,"So they actually planned to send people after protesters and to catch protesters.

#EndSARS https://t.co/OsIq2Wof9O",
1.31762E+18,2020-10-17 23:55:51+00:00,jessicaasi_,I actually tried to retweet #EndSARS 😭😭😭 https://t.co/OvrgghpYRn,CA
1.31762E+18,2020-10-17 23:55:51+00:00,Jessyja82218065,@anthonyyjoshua #endsars,United State of Nigeria 
1.31762E+18,2020-10-17 23:55:51+00:00,Chrisjpack,"@UnclePamilerin @Naijabakersng Pls someone should translate the caption ""soro soke"" to me pls.🙏🙏🙏🙏🙏

Follow for follow back pls.
Meanwhile: #EndSARS",Nigeria
1.31762E+18,2020-10-17 23:55:51+00:00,EmpireGemo,#EndSARS https://t.co/9CIhKurRLM,
1.31762E+18,2020-10-17 23:55:51+00:00,Der_kriegerin,"If you want to destroy things during this protest, please use your sense. Destroying businesses that do not belong to the oppressor does nothing in the long run. Please be smart. #EndSars",Wellness
1.31762E+18,2020-10-17 23:55:50+00:00,Sirblow_Oflagos,@iam_smalldoctor @bizzleosikoya We Can do This! We Will #EndSARS,SSOL 
1.31762E+18,2020-10-17 23:55:50+00:00,naijalitz,My life and that of other #EndSARS protesters have been threatened by Enugu state government – Phyno https://t.co/PoU1aBxr40,"Asaba, Nigeria"
1.31762E+18,2020-10-17 23:55:50+00:00,missodaro_,#EndSARS United Nations: Strip Amb. Hussaini I​.​H Coomassie of his UN peace and social justice title - Sign the Petition! https://t.co/YvCrwfDF4F via @CdnChange,"Edmonton, Alberta"
1.31762E+18,2020-10-17 23:55:50+00:00,boss_legal,"@Medikalmicheal1 @LiteMods On the other hand, the werey fit dey disguise, and e go dey lekki

Anyways #EndSARS",
1.31762E+18,2020-10-17 23:55:50+00:00,ZeeTravis,Hope u are aware that if u be Nigerian and u die enter hell God gan no go dey happy with U #EndSARS,Nowhere
1.31762E+18,2020-10-17 23:55:49+00:00,Seyistick,"#EndSARS 
#EndPoliceBrutality 
#ENDBADGOVERNANCE",F**kin Plantation
1.31762E+18,2020-10-17 23:55:49+00:00,that_anu,@Salamisweird #Endsars,
1.31762E+18,2020-10-17 23:55:49+00:00,youngsuiskid,@finiqx #EndSars,"Lagos, Nigeria"
1.31762E+18,2020-10-17 23:55:49+00:00,Greatnigeria5,#EndSARS https://t.co/ZxYNScoiGR,
1.31762E+18,2020-10-17 23:55:49+00:00,AnotherTriller,Don’t forget the national anthem says “peace and unity “ and na so we come #EndSARS #ENDBADGOVERNANCE,Nigeria
1.31762E+18,2020-10-17 23:55:49+00:00,realchechesmith,"You got it sir, the vision is so clear. 

God bless you Arc.Nya-Etok Ezekiel 🙏
 #EndSARS #ENDBADGOVERNANCE https://t.co/YenZ636YoH","Lagos, Nigeria"
1.31762E+18,2020-10-17 23:55:48+00:00,vadan01,#ENDSARS https://t.co/gwAx1urNDx,Nigeria 
1.31762E+18,2020-10-17 23:55:48+00:00,o_chibuike,😤#EndSARS,"Lagos, Nigeria"
1.31762E+18,2020-10-17 23:55:48+00:00,PetersStone,@GarShehu Haven't you taken note that @jack in solidarity of the menace in Nigeria has changed the re-tweet button to Green? @UN @amnesty @SecPompeo @realDonaldTrump @BorisJohnson  They are planing to release their Dogs(Nigerian Army) on peaceful protecters....#EndSARS #EndPoliceBrutality,"Lagos,Nigeria"
1.31762E+18,2020-10-17 23:55:48+00:00,Dan64185389,#EndSars let’s keep surprising them we move together https://t.co/L2vUODNMiK,
1.31762E+18,2020-10-17 23:55:47+00:00,CESC_FO,@fomax112 @UNWatch @Undis__puted #EndSARS,
1.31762E+18,2020-10-17 23:55:47+00:00,ByeRianna,@colossusmedia_ @oliviazao #EndSARS #ENDBADGOVERNANCE #EndSWATNow #BuhariHasBeenABadBoy,LDN
1.31762E+18,2020-10-17 23:55:47+00:00,donb_Enugwu411,"@2niteFlavour @phynofino @ZoroSwagbag @iam_kcee @masterkraft_ We gat your back,Enugu belongs to us and not the governor or in any gods hand
We not running away from our roots,even the governor didn't grow up here,more reason he doesn't value anything 042
We move
#EndSARS",East coast
1.31762E+18,2020-10-17 23:55:47+00:00,LORDDYBAA,#EndSARS https://t.co/45mj3ywsvR,Earth
1.31762E+18,2020-10-17 23:55:47+00:00,KingAshylebs,Please just #EndSars https://t.co/PaKVd3iBvn,Thin Air
1.31762E+18,2020-10-17 23:55:47+00:00,Obinna_Obika,Stop killing us!#EndSARS,"Washington, DC"
